<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,is_bullish_marubozu,is_bearish_marubozu,is_morning_star,is_evening_star,is_bullish_engulfing,is_bearish_engulfing,is_hammer,is_hanging_man,is_piercing,is_dark_cloud
2019.07.01,1.1355,1.13704,1.12803,1.12848,553975,83096250000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.02,1.12845,1.13209,1.12745,1.12838,476677,71501550000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.03,1.12838,1.13118,1.12678,1.12767,453219,67982850000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.04,1.12767,1.12945,1.12725,1.12838,251883,37782450000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.05,1.12838,1.12871,1.12067,1.12253,522812,78421800000.0,13,False,False,False,False,False,False,False,False,False,False
2019.07.08,1.12214,1.12337,1.12062,1.12134,561757,84263550000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.09,1.12134,1.12181,1.11926,1.12072,523954,78593100000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.10,1.12071,1.12636,1.12012,1.12499,658533,98779950000.0,15,False,False,False,False,True,False,False,False,False,False
2019.07.11,1.12498,1.12851,1.12445,1.12532,685323,102798000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.12,1.12532,1.12742,1.12376,1.12698,634888,95233200000.0,13,False,False,False,False,False,False,False,False,False,False
2019.07.15,1.12668,1.12831,1.12526,1.1257,555251,83287650000.0,15,False,False,False,False,False,False,False,False,False,False
2019.07.16,1.12569,1.12628,1.12013,1.12097,613303,91995450000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.17,1.12094,1.12329,1.1199,1.12238,572982,85947300000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.18,1.12238,1.12797,1.12046,1.12758,690982,103647000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.19,1.12758,1.12814,1.12028,1.12201,698269,104740000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.07.22,1.1215,1.12246,1.12056,1.12087,589083,88362450000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.23,1.12078,1.12091,1.11452,1.11512,625380,93807000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.24,1.11508,1.11551,1.11263,1.11394,612163,91824450000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.25,1.11394,1.1187,1.11007,1.11457,683428,102514000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.26,1.11457,1.11503,1.11113,1.11264,588404,88260600000.0,13,False,False,False,False,False,False,False,False,False,False
2019.07.29,1.11228,1.11502,1.11123,1.11442,522825,78423750000.0,14,False,False,False,False,False,False,False,False,True,False
2019.07.30,1.11443,1.11604,1.11313,1.11544,616291,92443650000.0,14,False,False,False,False,False,False,False,False,False,False
2019.07.31,1.11544,1.11613,1.10595,1.10754,696100,104415000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.01,1.10754,1.10952,1.10262,1.10842,853402,128010000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.02,1.10842,1.11157,1.10692,1.11062,910722,136608000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.08.05,1.10998,1.12125,1.10986,1.12023,905237,135786000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.06,1.12022,1.1249,1.11668,1.11973,885462,132819000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.07,1.11973,1.12411,1.11785,1.11983,924967,138745000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.08,1.11983,1.12319,1.11763,1.11788,778325,116749000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.09,1.11788,1.12223,1.11775,1.12002,680374,102056000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.08.12,1.1196,1.12299,1.11613,1.12125,724474,108671000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.13,1.12125,1.12279,1.11691,1.11702,816137,122421000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.14,1.11702,1.11902,1.113,1.11374,876150,131423000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.15,1.11374,1.11577,1.10907,1.11056,880768,132115000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.16,1.11056,1.11116,1.10656,1.10898,1443040,216456000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.08.19,1.10903,1.1113,1.10754,1.10767,642572,96385800000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.20,1.10767,1.11061,1.10649,1.10991,665232,99784800000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.21,1.10991,1.11064,1.10793,1.10833,608585,91287750000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.22,1.10833,1.11124,1.10629,1.10784,591313,88696950000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.23,1.10784,1.11525,1.1051,1.11438,703369,105505000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.08.26,1.115,1.11632,1.10935,1.11003,834177,125127000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.27,1.10994,1.11154,1.10851,1.10889,1386102,207915000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.28,1.10889,1.10972,1.10726,1.1076,2058713,308807000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.29,1.1076,1.10924,1.10415,1.10557,1658267,248740000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.08.30,1.10557,1.10597,1.09625,1.09825,2022561,303384000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.09.02,1.09878,1.09959,1.09573,1.09671,453402,68010300000.0,14,False,False,False,False,False,False,False,False,False,False
2019.09.03,1.09671,1.09782,1.09255,1.09724,703785,105568000000.0,14,False,False,False,False,False,False,True,False,False,False
2019.09.04,1.09728,1.10378,1.0968,1.10341,600606,90090900000.0,14,False,False,False,False,False,False,False,False,False,False
2019.09.05,1.10341,1.1084,1.1016,1.10334,711087,106663000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.09.06,1.10334,1.10566,1.10196,1.10283,691517,103728000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.09.09,1.10226,1.10673,1.10148,1.10451,614612,92191800000.0,14,False,False,False,False,True,False,False,False,False,False
2019.09.10,1.10451,1.10588,1.10299,1.10424,623156,93473400000.0,14,False,False,False,False,False,False,False,False,False,False
2019.09.11,1.10424,1.10549,1.09845,1.10094,595013,89251950000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.12,1.10094,1.10863,1.09259,1.1064,672961,100944000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.13,1.1064,1.11089,1.10548,1.10734,625025,93753750000.0,13,False,False,False,False,False,False,False,False,False,False
2019.09.16,1.10726,1.10856,1.09925,1.09988,633697,95054550000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.17,1.09988,1.10738,1.09895,1.10704,612214,91832100000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.18,1.10704,1.10749,1.10128,1.10289,571576,85736400000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.19,1.10289,1.10728,1.10222,1.10399,643387,96508050000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.20,1.10399,1.10669,1.09955,1.10176,624401,93660150000.0,13,False,False,False,False,False,False,False,False,False,False
2019.09.23,1.09937,1.10247,1.09654,1.09924,578746,86811900000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.24,1.09917,1.10234,1.09832,1.10186,612894,91934100000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.25,1.10186,1.10223,1.09368,1.09412,638399,95759850000.0,15,False,False,False,False,False,False,False,False,False,False
2019.09.26,1.09406,1.09668,1.09079,1.09196,613156,91973400000.0,14,False,False,False,False,False,False,False,False,False,False
2019.09.27,1.09196,1.0958,1.0904,1.09388,598053,89707950000.0,13,False,False,False,False,False,False,False,False,False,False
2019.09.30,1.09412,1.09472,1.08845,1.08975,571527,85729050000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.01,1.08975,1.09422,1.08784,1.0931,647252,97087800000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.02,1.0931,1.09629,1.09034,1.09583,1278695,191804000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.03,1.09583,1.09986,1.09402,1.09622,1927784,289168000000.0,14,False,False,False,False,False,False,False,False,False,False
2019.10.04,1.09622,1.09991,1.09564,1.09771,2400281,360042000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.10.07,1.09798,1.09999,1.09612,1.09691,535313,80296950000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.08,1.09691,1.09952,1.09401,1.09558,646409,96961350000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.09,1.09558,1.09895,1.09514,1.09702,1134852,170228000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.10,1.09702,1.10332,1.09697,1.10044,2220662,333099000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.11,1.10044,1.1062,1.10002,1.10418,2911986,436798000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.10.14,1.10237,1.10421,1.10119,1.10261,499625,74943750000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.15,1.10261,1.10453,1.09906,1.10314,605818,90872700000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.16,1.10314,1.10848,1.10218,1.10705,1277629,191644000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.17,1.10705,1.11388,1.10643,1.11227,1880843,282126000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.18,1.11227,1.11732,1.1114,1.11708,2163199,324480000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.10.21,1.11578,1.11788,1.11377,1.11486,506966,76044900000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.22,1.11486,1.11561,1.11171,1.11237,512009,76801350000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.23,1.11237,1.11394,1.11055,1.1129,491407,73711050000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.24,1.1129,1.11619,1.10923,1.11029,519688,77953200000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.25,1.11029,1.11223,1.10723,1.10797,447959,67193850000.0,13,False,False,False,False,False,False,False,False,False,False
2019.10.28,1.10792,1.11059,1.10754,1.10987,429920,64488000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.29,1.10987,1.11177,1.10727,1.11112,470195,70529250000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.30,1.11112,1.11529,1.10794,1.11518,570396,85559400000.0,15,False,False,False,False,False,False,False,False,False,False
2019.10.31,1.11518,1.11749,1.11307,1.1151,623938,93590700000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.01,1.1151,1.11712,1.11275,1.11648,1076128,161419000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.11.04,1.11687,1.11747,1.11241,1.11265,493622,74043300000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.05,1.11265,1.11394,1.10628,1.10741,597374,89606100000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.06,1.10736,1.10921,1.10642,1.10649,1025953,153893000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.07,1.10649,1.10909,1.10352,1.1049,1929163,289374000000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.08,1.1049,1.10547,1.10159,1.10203,2131477,319722000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.11.11,1.1022,1.10424,1.10156,1.10319,409208,61381200000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.12,1.10317,1.10378,1.10018,1.10084,529171,79375650000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.13,1.10083,1.10196,1.09946,1.1006,548521,82278150000.0,14,False,False,False,False,False,False,False,False,False,False
2019.11.14,1.1006,1.10268,1.09883,1.10219,527965,79194750000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.15,1.1022,1.10561,1.10138,1.10511,483071,72460650000.0,13,False,False,False,False,False,False,False,False,False,False
2019.11.18,1.10505,1.10892,1.10477,1.10713,478887,71833050000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.19,1.10713,1.10832,1.10618,1.10774,455047,68257050000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.20,1.10774,1.10806,1.10522,1.1072,534103,80115450000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.21,1.1072,1.10962,1.10515,1.10577,501183,75177450000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.22,1.10577,1.10867,1.10135,1.10209,518912,77836800000.0,13,False,False,False,False,False,False,False,False,False,False
2019.11.25,1.10167,1.10315,1.10028,1.10127,466628,69994200000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.26,1.10127,1.10247,1.10063,1.10199,473459,71018850000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.27,1.10199,1.10237,1.09916,1.09988,476438,71465700000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.28,1.09988,1.10169,1.09984,1.10069,357342,53601300000.0,15,False,False,False,False,False,False,False,False,False,False
2019.11.29,1.10066,1.10275,1.09805,1.10176,485367,72805050000.0,13,False,False,False,False,False,False,False,False,False,False
2019.12.02,1.10227,1.10891,1.10022,1.1078,505798,75869700000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.03,1.1078,1.10927,1.10653,1.10811,508956,76343400000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.04,1.10811,1.11152,1.10658,1.10771,552501,82875150000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.05,1.10771,1.11073,1.10763,1.11035,471739,70760850000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.06,1.11035,1.1109,1.10392,1.10581,467609,70141350000.0,13,False,False,False,False,False,False,False,False,False,False
2019.12.09,1.10578,1.10772,1.10526,1.10629,435063,65259450000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.10,1.10629,1.10969,1.1062,1.10917,476561,71484150000.0,15,False,False,True,False,False,False,False,False,False,False
2019.12.11,1.10917,1.1144,1.10695,1.11287,514050,77107500000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.12,1.11287,1.11535,1.11023,1.1128,587257,88088550000.0,15,False,False,False,False,False,False,False,False,False,False
2019.12.13,1.1128,1.11986,1.11001,1.11212,726412,108962000000.0,13,False,False,False,False,False,False,False,False,False,False
2019.12.16,1.11266,1.11573,1.11219,1.1143,454897,68234550000.0,15,False,False,False,False,False,False,False,False,False,False
